,date,state,city,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants
0,2020-04-26,AL,Anadia,1,1,17545.0,5.69963
1,2020-04-26,AL,Arapiraca,4,0,231747.0,1.72602
2,2020-04-26,AL,Atalaia,1,0,47185.0,2.11932
3,2020-04-26,AL,Barra de Santo Antônio,1,0,15932.0,6.276680000000001
4,2020-04-26,AL,Boca da Mata,1,0,27281.0,3.66555
5,2020-04-26,AL,Capela,1,0,17053.0,5.86407
6,2020-04-26,AL,Delmiro Gouveia,1,0,52016.0,1.9224900000000003
7,2020-04-26,AL,Ibateguara,1,1,15616.0,6.40369
8,2020-04-26,AL,Importados/Indefinidos,10,2,,
9,2020-04-26,AL,Limoeiro de Anadia,1,1,28635.0,3.49223
10,2020-04-26,AL,Maceió,472,20,1018948.0,46.32229
11,2020-04-26,AL,Maragogi,2,0,32704.0,6.11546
12,2020-04-26,AL,Marechal Deodoro,12,2,51901.0,23.12094
13,2020-04-26,AL,Maribondo,2,1,13264.0,15.07841
14,2020-04-26,AL,Matriz de Camaragibe,1,1,24642.0,4.05811
15,2020-04-26,AL,Murici,13,0,28236.0,46.04052
16,2020-04-26,AL,Olho d'Água das Flores,1,0,21688.0,4.6108400000000005
17,2020-04-26,AL,Palmeira dos Índios,6,0,73218.0,8.19471
18,2020-04-26,AL,Paripueira,1,1,13176.0,7.5895600000000005
19,2020-04-26,AL,Piaçabuçu,2,0,17827.0,11.21894
20,2020-04-26,AL,Pilar,3,0,35111.0,8.54433
21,2020-04-26,AL,Porto Calvo,1,0,27165.0,3.6812099999999996
22,2020-04-26,AL,Porto Real do Colégio,1,0,20066.0,4.98355
23,2020-04-26,AL,Rio Largo,10,0,75120.0,13.312029999999998
24,2020-04-26,AL,Santa Luzia do Norte,1,0,7296.0,13.70614
25,2020-04-26,AL,São Miguel dos Campos,1,0,61251.0,1.63263
26,2020-04-26,AL,São Miguel dos Milagres,1,1,7951.0,12.57703
27,2020-04-26,AL,São Sebastião,1,0,34152.0,2.92809
28,2020-04-26,AL,Satuba,5,0,13828.0,36.15852
29,2020-04-26,AL,União dos Palmares,1,0,65611.0,1.52413
30,2020-04-26,AL,Viçosa,1,1,25733.0,3.88606
32,2020-04-26,AM,Amaturá,19,0,11536.0,164.7018
33,2020-04-26,AM,Anamã,1,0,13614.0,7.3453800000000005
34,2020-04-26,AM,Anori,18,0,21010.0,85.67349
35,2020-04-26,AM,Autazes,26,2,39565.0,65.71465
36,2020-04-26,AM,Barcelos,2,1,27502.0,7.2722
37,2020-04-26,AM,Benjamin Constant,18,0,42984.0,41.87605
38,2020-04-26,AM,Beruri,7,1,19679.0,35.57091
39,2020-04-26,AM,Boca do Acre,4,0,34308.0,11.659089999999999
40,2020-04-26,AM,Caapiranga,1,0,13081.0,7.64468
41,2020-04-26,AM,Canutama,2,0,15629.0,12.79672
42,2020-04-26,AM,Carauari,65,2,28294.0,229.73067999999998
43,2020-04-26,AM,Careiro,26,3,37869.0,68.65774
44,2020-04-26,AM,Careiro da Várzea,4,0,30225.0,13.234079999999999
45,2020-04-26,AM,Coari,36,2,85097.0,42.30466
46,2020-04-26,AM,Codajás,2,0,28637.0,6.983969999999999
47,2020-04-26,AM,Fonte Boa,0,0,17609.0,
48,2020-04-26,AM,Humaitá,2,0,55080.0,3.6310800000000003
49,2020-04-26,AM,Iranduba,92,5,48296.0,190.49197
50,2020-04-26,AM,Itacoatiara,80,7,101337.0,78.94451
51,2020-04-26,AM,Itapiranga,3,0,9148.0,32.79405
52,2020-04-26,AM,Juruá,1,0,14712.0,6.7971699999999995
53,2020-04-26,AM,Jutaí,3,0,14317.0,20.95411
54,2020-04-26,AM,Lábrea,18,0,46069.0,39.07183
55,2020-04-26,AM,Manacapuru,256,17,97377.0,262.89576
56,2020-04-26,AM,Manaquiri,2,1,32105.0,6.22956
57,2020-04-26,AM,Manaus,2722,246,2182763.0,124.70433
58,2020-04-26,AM,Manicoré,3,1,55751.0,5.381069999999999
59,2020-04-26,AM,Maraã,8,0,18224.0,43.89816
60,2020-04-26,AM,Maués,56,6,63905.0,87.63008
61,2020-04-26,AM,Nhamundá,1,0,21173.0,4.723
62,2020-04-26,AM,Nova Olinda do Norte,3,0,37378.0,8.026110000000001
63,2020-04-26,AM,Novo Airão,2,1,19454.0,10.280660000000001
64,2020-04-26,AM,Novo Aripuanã,4,0,25644.0,15.598189999999999
65,2020-04-26,AM,Parintins,76,3,114273.0,66.5074
66,2020-04-26,AM,Presidente Figueiredo,30,1,36279.0,82.69247
67,2020-04-26,AM,Rio Preto da Eva,17,1,33347.0,50.9791
68,2020-04-26,AM,Santa Isabel do Rio Negro,4,0,25156.0,15.90078
69,2020-04-26,AM,Santo Antônio do Içá,61,0,21602.0,282.38126
70,2020-04-26,AM,São Gabriel da Cachoeira,1,0,45564.0,2.1947200000000002
71,2020-04-26,AM,São Paulo de Olivença,28,0,39299.0,71.24863
72,2020-04-26,AM,São Sebastião do Uatumã,1,0,14020.0,7.13267
73,2020-04-26,AM,Silves,6,0,9171.0,65.42362
74,2020-04-26,AM,Tabatinga,67,3,65844.0,101.75565999999999
75,2020-04-26,AM,Tapauá,8,0,17156.0,46.63092
76,2020-04-26,AM,Tefé,22,1,59849.0,36.75918
77,2020-04-26,AM,Tonantins,18,0,18755.0,95.97440999999999
78,2020-04-26,AM,Urucará,6,0,16256.0,36.90945
79,2020-04-26,AM,Urucurituba,1,0,23065.0,4.33557
81,2020-04-26,AP,Amapá,2,0,9109.0,21.956310000000002
82,2020-04-26,AP,Itaubal,1,0,5503.0,18.17191
83,2020-04-26,AP,Laranjal do Jari,21,0,50410.0,41.6584
84,2020-04-26,AP,Macapá,636,18,503327.0,126.35921
85,2020-04-26,AP,Mazagão,12,0,21632.0,55.473369999999996
86,2020-04-26,AP,Oiapoque,12,1,27270.0,44.0044
87,2020-04-26,AP,Pedra Branca do Amapari,1,0,16502.0,6.05987
88,2020-04-26,AP,Porto Grande,7,0,21971.0,31.86018
89,2020-04-26,AP,Santana,117,4,121364.0,96.40420999999999
90,2020-04-26,AP,Serra do Navio,2,0,5397.0,37.05762
91,2020-04-26,AP,Tartarugalzinho,7,0,17315.0,40.42738
92,2020-04-26,AP,Vitória do Jari,3,0,15931.0,18.831210000000002
94,2020-04-26,ES,Afonso Cláudio,3,1,30586.0,9.80841
95,2020-04-26,ES,Alegre,2,0,30084.0,6.64805
96,2020-04-26,ES,Alfredo Chaves,16,0,14601.0,109.58153999999999
97,2020-04-26,ES,Alto Rio Novo,0,0,7836.0,
98,2020-04-26,ES,Anchieta,7,0,29263.0,23.92099
99,2020-04-26,ES,Apiacá,3,0,7567.0,39.64583
100,2020-04-26,ES,Aracruz,14,1,101220.0,13.83126
101,2020-04-26,ES,Boa Esperança,1,0,15037.0,6.65026
102,2020-04-26,ES,Bom Jesus do Norte,8,0,9936.0,80.5153
103,2020-04-26,ES,Brejetuba,1,0,12404.0,8.061919999999999
104,2020-04-26,ES,Cachoeiro de Itapemirim,8,0,208972.0,3.8282599999999998
105,2020-04-26,ES,Cariacica,188,5,381285.0,49.30695
106,2020-04-26,ES,Castelo,4,0,37534.0,10.657
107,2020-04-26,ES,Colatina,19,0,122499.0,15.510329999999998
108,2020-04-26,ES,Domingos Martins,13,0,33850.0,38.40473
109,2020-04-26,ES,Fundão,15,0,21509.0,69.73825
110,2020-04-26,ES,Guaçuí,6,0,30867.0,19.43824
111,2020-04-26,ES,Guarapari,19,0,124859.0,15.21716
112,2020-04-26,ES,Ibiraçu,2,0,12479.0,16.02693
113,2020-04-26,ES,Iconha,1,0,13860.0,7.21501
114,2020-04-26,ES,Importados/Indefinidos,94,1,,
115,2020-04-26,ES,Irupi,1,0,13377.0,7.4755199999999995
116,2020-04-26,ES,Itapemirim,3,0,34348.0,8.73413
117,2020-04-26,ES,Jerônimo Monteiro,1,0,12192.0,8.2021
118,2020-04-26,ES,João Neiva,2,0,16668.0,11.999039999999999
119,2020-04-26,ES,Linhares,36,1,173555.0,20.7427
120,2020-04-26,ES,Marataízes,1,0,38499.0,2.59747
121,2020-04-26,ES,Marechal Floriano,1,0,16694.0,5.9901800000000005
122,2020-04-26,ES,Nova Venécia,4,0,50110.0,7.9824399999999995
123,2020-04-26,ES,Pedro Canário,3,0,26184.0,11.45738
124,2020-04-26,ES,Piúma,3,0,21711.0,13.817879999999999
125,2020-04-26,ES,Presidente Kennedy,3,1,11574.0,25.920170000000002
126,2020-04-26,ES,Rio Novo do Sul,3,0,11622.0,25.81311
127,2020-04-26,ES,Santa Leopoldina,1,0,12224.0,8.18063
128,2020-04-26,ES,Santa Maria de Jetibá,4,1,40431.0,9.8934
129,2020-04-26,ES,Santa Teresa,6,0,23590.0,25.43451
130,2020-04-26,ES,São Gabriel da Palha,3,0,37947.0,7.905760000000001
131,2020-04-26,ES,São José do Calçado,3,0,10556.0,28.419859999999996
132,2020-04-26,ES,São Mateus,12,1,130611.0,9.18759
133,2020-04-26,ES,São Roque do Canaã,2,0,12415.0,16.10954
134,2020-04-26,ES,Serra,417,22,517510.0,80.57815
135,2020-04-26,ES,Sooretama,2,0,30070.0,6.65115
136,2020-04-26,ES,Venda Nova do Imigrante,10,0,25277.0,39.561659999999996
137,2020-04-26,ES,Viana,22,2,78239.0,28.11897
138,2020-04-26,ES,Vila Valério,2,0,14080.0,14.20455
139,2020-04-26,ES,Vila Velha,468,10,493838.0,94.76791999999999
140,2020-04-26,ES,Vitória,382,11,362097.0,105.49659
142,2020-04-26,GO,Águas Lindas de Goiás,6,0,212440.0,2.82433
143,2020-04-26,GO,Aloândia,1,0,1995.0,50.12531
144,2020-04-26,GO,Anápolis,39,0,386923.0,10.07952
145,2020-04-26,GO,Anhanguera,1,0,1149.0,87.0322
146,2020-04-26,GO,Aparecida de Goiânia,22,2,578179.0,3.80505
147,2020-04-26,GO,Aragoiânia,1,0,10308.0,9.7012
148,2020-04-26,GO,Avelinópolis,1,0,2417.0,41.3736
149,2020-04-26,GO,Barro Alto,1,0,11167.0,8.95496
150,2020-04-26,GO,Bela Vista de Goiás,3,0,29975.0,10.008339999999999
151,2020-04-26,GO,Bom Jesus de Goiás,2,0,25216.0,7.93147
152,2020-04-26,GO,Caldas Novas,1,0,91162.0,1.09695
153,2020-04-26,GO,Campestre de Goiás,1,0,3630.0,27.548209999999997
154,2020-04-26,GO,Campinorte,1,0,12626.0,7.920160000000001
155,2020-04-26,GO,Carmo do Rio Verde,3,0,10082.0,29.756
156,2020-04-26,GO,Catalão,1,0,108823.0,0.9189200000000001
157,2020-04-26,GO,Ceres,4,0,22191.0,18.02533
158,2020-04-26,GO,Cidade Ocidental,5,0,71376.0,7.005160000000001
159,2020-04-26,GO,Faina,1,0,6627.0,15.08978
160,2020-04-26,GO,Formosa,4,0,121617.0,3.2890099999999998
161,2020-04-26,GO,Goiandira,2,1,5600.0,35.714290000000005
162,2020-04-26,GO,Goianésia,28,2,70084.0,39.952059999999996
163,2020-04-26,GO,Goiânia,333,11,1516113.0,21.96406
164,2020-04-26,GO,Goianira,1,0,44289.0,2.2579
165,2020-04-26,GO,Goiatuba,1,0,34095.0,2.93298
166,2020-04-26,GO,Guapó,1,0,14209.0,7.037789999999999
167,2020-04-26,GO,Hidrolândia,0,0,21706.0,
168,2020-04-26,GO,Importados/Indefinidos,1,1,,
169,2020-04-26,GO,Inhumas,3,0,52866.0,5.67472
170,2020-04-26,GO,Itaguaru,2,0,5237.0,38.1898
171,2020-04-26,GO,Itumbiara,10,0,104742.0,9.54727
172,2020-04-26,GO,Jaraguá,1,0,50511.0,1.97977
173,2020-04-26,GO,Jataí,6,0,100882.0,5.94754
174,2020-04-26,GO,Luziânia,11,2,208299.0,5.280869999999999
175,2020-04-26,GO,Mineiros,4,0,66801.0,5.98793
176,2020-04-26,GO,Montividiu,1,0,13396.0,7.464910000000001
177,2020-04-26,GO,Morrinhos,0,0,46136.0,
178,2020-04-26,GO,Nerópolis,2,0,29850.0,6.70017
179,2020-04-26,GO,Niquelândia,1,0,46388.0,2.15573
180,2020-04-26,GO,Nova Glória,1,0,8164.0,12.2489
181,2020-04-26,GO,Nova Veneza,1,0,9853.0,10.149189999999999
182,2020-04-26,GO,Novo Gama,1,0,115711.0,0.8642200000000001
183,2020-04-26,GO,Paranaiguara,1,0,10057.0,9.94332
184,2020-04-26,GO,Paraúna,3,1,10988.0,27.302509999999998
185,2020-04-26,GO,Pirenópolis,0,0,24908.0,
186,2020-04-26,GO,Pires do Rio,3,1,31458.0,9.53652
187,2020-04-26,GO,Planaltina,1,1,89918.0,1.11212
188,2020-04-26,GO,Professor Jamil,6,1,3223.0,186.16196000000002
189,2020-04-26,GO,Rialma,6,0,10918.0,54.955119999999994
190,2020-04-26,GO,Rio Verde,14,1,235647.0,5.94109
191,2020-04-26,GO,Santa Helena de Goiás,1,0,38648.0,2.5874599999999996
192,2020-04-26,GO,Santo Antônio do Descoberto,3,0,74744.0,4.0137
193,2020-04-26,GO,São Luís de Montes Belos,2,0,33817.0,5.9141900000000005
194,2020-04-26,GO,Senador Canedo,6,0,115371.0,5.20061
195,2020-04-26,GO,Silvânia,1,0,20695.0,4.83209
196,2020-04-26,GO,Trindade,7,0,127599.0,5.48594
197,2020-04-26,GO,Uruaçu,0,0,40532.0,
198,2020-04-26,GO,Valparaíso de Goiás,9,1,168468.0,5.34226
199,2020-04-26,GO,Vianópolis,1,0,13863.0,7.21345
201,2020-04-26,MA,Açailândia,12,0,112445.0,10.67188
202,2020-04-26,MA,Alcântara,1,0,22097.0,4.5255
203,2020-04-26,MA,Altamira do Maranhão,1,1,8128.0,12.30315
204,2020-04-26,MA,Alto Alegre do Pindaré,1,0,31919.0,3.13293
205,2020-04-26,MA,Anajatuba,5,1,26803.0,18.654629999999997
206,2020-04-26,MA,Arari,3,1,29848.0,10.05092
207,2020-04-26,MA,Bacabal,21,1,104949.0,20.00972
208,2020-04-26,MA,Bacabeira,7,0,17055.0,41.04368
209,2020-04-26,MA,Balsas,4,0,94887.0,4.21554
210,2020-04-26,MA,Barreirinhas,2,0,62528.0,3.19857
211,2020-04-26,MA,Brejo,1,0,36397.0,2.74748
212,2020-04-26,MA,Buriticupu,1,0,72358.0,1.38202
213,2020-04-26,MA,Cachoeira Grande,4,1,9431.0,42.41332
214,2020-04-26,MA,Cajapió,1,0,11177.0,8.94694
215,2020-04-26,MA,Cantanhede,1,0,21995.0,4.54649
216,2020-04-26,MA,Caxias,15,0,164880.0,9.09753
217,2020-04-26,MA,Centro Novo do Maranhão,1,0,21622.0,4.6249199999999995
218,2020-04-26,MA,Chapadinha,9,0,79675.0,11.29589
219,2020-04-26,MA,Codó,3,0,122859.0,2.44182
220,2020-04-26,MA,Colinas,4,0,41178.0,9.71392
221,2020-04-26,MA,Cururupu,1,1,32695.0,3.05857
222,2020-04-26,MA,Davinópolis,2,1,12908.0,15.494270000000002
223,2020-04-26,MA,Dom Pedro,0,0,23350.0,
224,2020-04-26,MA,Estreito,1,0,41946.0,2.38402
225,2020-04-26,MA,Governador Edison Lobão,1,0,18296.0,5.46568
226,2020-04-26,MA,Governador Nunes Freire,1,0,25577.0,3.90976
227,2020-04-26,MA,Icatu,0,0,27113.0,
228,2020-04-26,MA,Imperatriz,92,3,258682.0,35.5649
229,2020-04-26,MA,Itapecuru Mirim,0,0,68203.0,
230,2020-04-26,MA,Junco do Maranhão,1,0,3432.0,29.137529999999998
231,2020-04-26,MA,Lago da Pedra,2,1,50266.0,3.9788300000000003
232,2020-04-26,MA,Mata Roma,1,0,16829.0,5.94212
233,2020-04-26,MA,Matinha,4,0,23370.0,17.11596
234,2020-04-26,MA,Milagres do Maranhão,2,0,8464.0,23.62949
235,2020-04-26,MA,Miranda do Norte,4,0,28381.0,14.09394
236,2020-04-26,MA,Mirinzal,1,1,14962.0,6.6836
237,2020-04-26,MA,Monção,1,0,33434.0,2.99097
238,2020-04-26,MA,Morros,3,0,19433.0,15.437660000000001
239,2020-04-26,MA,Olho d'Água das Cunhãs,1,0,19505.0,5.12689
240,2020-04-26,MA,Paço do Lumiar,74,6,122197.0,60.55795
241,2020-04-26,MA,Pedreiras,2,0,39229.0,5.098269999999999
242,2020-04-26,MA,Presidente Dutra,1,0,47804.0,2.0918799999999997
243,2020-04-26,MA,Presidente Juscelino,4,0,12734.0,31.41197
244,2020-04-26,MA,Raposa,11,2,30761.0,35.759570000000004
245,2020-04-26,MA,Rosário,10,0,42740.0,23.397289999999998
246,2020-04-26,MA,Santa Inês,3,0,89044.0,3.3691199999999997
247,2020-04-26,MA,Santa Rita,14,0,37855.0,36.98323
248,2020-04-26,MA,São Benedito do Rio Preto,1,0,18663.0,5.3582
249,2020-04-26,MA,São Francisco do Brejão,1,0,11798.0,8.47601
250,2020-04-26,MA,São João Batista,1,0,20665.0,4.8391
251,2020-04-26,MA,São João dos Patos,1,0,25929.0,3.85669
252,2020-04-26,MA,São José de Ribamar,137,6,177687.0,77.10186999999999
253,2020-04-26,MA,São Luís,1894,98,1101884.0,171.88742
254,2020-04-26,MA,Timon,16,0,169107.0,9.46147
255,2020-04-26,MA,Trizidela do Vale,2,0,21998.0,9.09174
256,2020-04-26,MA,Tuntum,2,0,41832.0,4.78103
257,2020-04-26,MA,Urbano Santos,3,0,33122.0,9.05742
258,2020-04-26,MA,Vargem Grande,3,0,56510.0,5.30879
259,2020-04-26,MA,Viana,2,0,52441.0,3.8138099999999997
260,2020-04-26,MA,Vitória do Mearim,6,0,32764.0,18.31278
261,2020-04-26,MA,Vitorino Freire,1,0,31523.0,3.1722900000000003
262,2020-04-26,MA,Zé Doca,6,1,51714.0,11.602269999999999
264,2020-04-26,MG,Abaeté,1,0,23237.0,4.30348
265,2020-04-26,MG,Além Paraíba,1,0,35362.0,2.82789
266,2020-04-26,MG,Alfenas,3,0,79996.0,3.7501900000000004
267,2020-04-26,MG,Almenara,5,0,41896.0,11.93431
268,2020-04-26,MG,Alpercata,1,0,7424.0,13.469829999999998
269,2020-04-26,MG,Araguari,7,0,117267.0,5.96928
270,2020-04-26,MG,Araxá,3,1,106229.0,2.82409
271,2020-04-26,MG,Arceburgo,1,0,10772.0,9.28333
272,2020-04-26,MG,Arcos,7,0,40092.0,17.45984
273,2020-04-26,MG,Barbacena,5,0,137313.0,3.64132
274,2020-04-26,MG,Belmiro Braga,1,1,3429.0,29.16302
275,2020-04-26,MG,Belo Horizonte,544,11,2512070.0,21.65545
276,2020-04-26,MG,Belo Oriente,1,0,26700.0,3.7453199999999995
277,2020-04-26,MG,Belo Vale,1,1,7715.0,12.96176
278,2020-04-26,MG,Betim,13,0,439340.0,2.95898
279,2020-04-26,MG,Bicas,1,0,14494.0,6.8994100000000005
280,2020-04-26,MG,Boa Esperança,9,0,40127.0,22.42879
281,2020-04-26,MG,Bom Despacho,1,0,50605.0,1.9760900000000001
282,2020-04-26,MG,Bonfim,1,1,6868.0,14.560279999999999
283,2020-04-26,MG,Borda da Mata,2,0,19412.0,10.30291
284,2020-04-26,MG,Botelhos,1,0,14971.0,6.6795800000000005
285,2020-04-26,MG,Brasília de Minas,2,0,32347.0,6.18295
286,2020-04-26,MG,Caetanópolis,1,0,11624.0,8.602889999999999
287,2020-04-26,MG,Caeté,2,0,44718.0,4.4724699999999995
288,2020-04-26,MG,Camanducaia,2,0,21770.0,9.18695
289,2020-04-26,MG,Cambuí,8,0,29551.0,27.07184
290,2020-04-26,MG,Cambuquira,2,0,12814.0,15.60793
291,2020-04-26,MG,Campo Belo,3,0,54029.0,5.552569999999999
292,2020-04-26,MG,Campos Altos,1,0,15461.0,6.467890000000001
293,2020-04-26,MG,Campos Gerais,1,0,28774.0,3.47536
294,2020-04-26,MG,Capitólio,1,0,8632.0,11.5848
295,2020-04-26,MG,Carangola,1,0,33000.0,3.0303
296,2020-04-26,MG,Carlos Chagas,1,0,18837.0,5.3087
297,2020-04-26,MG,Carmo da Cachoeira,1,0,12170.0,8.21693
298,2020-04-26,MG,Carmo do Cajuru,2,0,22478.0,8.89759
299,2020-04-26,MG,Cataguases,3,1,75123.0,3.99345
300,2020-04-26,MG,Centralina,1,0,10350.0,9.66184
301,2020-04-26,MG,Conceição das Alagoas,2,0,27893.0,7.170260000000001
302,2020-04-26,MG,Conselheiro Lafaiete,12,0,128589.0,9.33206
303,2020-04-26,MG,Contagem,46,2,663855.0,6.92922
304,2020-04-26,MG,Coromandel,7,0,27974.0,25.023239999999998
305,2020-04-26,MG,Coronel Fabriciano,6,0,109855.0,5.46175
306,2020-04-26,MG,Curvelo,0,0,80129.0,
307,2020-04-26,MG,Divinésia,1,0,3417.0,29.26544
308,2020-04-26,MG,Divinópolis,58,1,238230.0,24.346220000000002
309,2020-04-26,MG,Esmeraldas,1,0,70552.0,1.41739
310,2020-04-26,MG,Espera Feliz,5,0,24951.0,20.039279999999998
311,2020-04-26,MG,Espinosa,1,1,31617.0,3.16286
312,2020-04-26,MG,Espírito Santo do Dourado,1,0,4692.0,21.31287
313,2020-04-26,MG,Estiva,1,0,11354.0,8.80747
314,2020-04-26,MG,Extrema,21,1,36225.0,57.97101
315,2020-04-26,MG,Faria Lemos,1,0,3241.0,30.854670000000002
316,2020-04-26,MG,Ferros,5,0,9820.0,50.9165
317,2020-04-26,MG,Formiga,1,0,67683.0,1.47748
318,2020-04-26,MG,Frutal,2,0,59496.0,3.3615699999999995
319,2020-04-26,MG,Goianá,2,0,3966.0,50.42864
320,2020-04-26,MG,Governador Valadares,14,3,279885.0,5.00205
321,2020-04-26,MG,Guaranésia,1,0,19021.0,5.25735
322,2020-04-26,MG,Guaxupé,3,0,51917.0,5.77845
323,2020-04-26,MG,Guimarânia,1,0,8039.0,12.43936
324,2020-04-26,MG,Ibirité,7,0,180204.0,3.88449
325,2020-04-26,MG,Imbé de Minas,1,0,6903.0,14.486460000000001
326,2020-04-26,MG,Importados/Indefinidos,18,0,,
327,2020-04-26,MG,Ipaba,2,0,18607.0,10.74864
328,2020-04-26,MG,Ipatinga,14,0,263410.0,5.31491
329,2020-04-26,MG,Ipiaçu,1,0,4221.0,23.69107
330,2020-04-26,MG,Ipuiúna,1,0,10079.0,9.921619999999999
331,2020-04-26,MG,Itabira,8,1,120060.0,6.66333
332,2020-04-26,MG,Itaguara,2,0,13358.0,14.9723
333,2020-04-26,MG,Itajubá,9,0,96869.0,9.2909
334,2020-04-26,MG,Itamonte,1,0,15579.0,6.4189
335,2020-04-26,MG,Itanhandu,4,0,15331.0,26.09093
336,2020-04-26,MG,Itaobim,1,0,21062.0,4.74789
337,2020-04-26,MG,Itapecerica,7,0,21762.0,32.16616
338,2020-04-26,MG,Itapeva,1,0,9783.0,10.221810000000001
339,2020-04-26,MG,Ituiutaba,2,0,104671.0,1.91075
340,2020-04-26,MG,Jaboticatubas,2,0,20143.0,9.92901
341,2020-04-26,MG,Janaúba,3,0,71648.0,4.18714
342,2020-04-26,MG,Jeceaba,1,0,4912.0,20.35831
343,2020-04-26,MG,João Monlevade,4,0,79910.0,5.00563
344,2020-04-26,MG,Juiz de Fora,121,3,568873.0,21.270129999999998
345,2020-04-26,MG,Lagoa da Prata,16,0,52165.0,30.671909999999997
346,2020-04-26,MG,Lagoa Santa,3,0,64527.0,4.64922
347,2020-04-26,MG,Lavras,7,0,103773.0,6.745489999999999
348,2020-04-26,MG,Leopoldina,1,0,52587.0,1.9016099999999998
349,2020-04-26,MG,Machado,2,0,42133.0,4.7468699999999995
350,2020-04-26,MG,Manhuaçu,3,0,90229.0,3.3248699999999998
351,2020-04-26,MG,Mariana,15,1,60724.0,24.701929999999997
352,2020-04-26,MG,Mário Campos,2,0,15416.0,12.97353
353,2020-04-26,MG,Maripá de Minas,1,0,2973.0,33.63606
354,2020-04-26,MG,Marliéria,4,0,4039.0,99.03441
355,2020-04-26,MG,Martinho Campos,1,0,13388.0,7.46938
356,2020-04-26,MG,Matias Barbosa,0,0,14468.0,
357,2020-04-26,MG,Matozinhos,1,0,37820.0,2.6441
358,2020-04-26,MG,Monte Azul,1,0,20854.0,4.79524
