,date,state,city,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants
1074,2020-04-26,SC,Rio do Sul,2,0,71061.0,2.81448
1075,2020-04-26,SC,Rio Negrinho,1,0,42302.0,2.36395
1076,2020-04-26,SC,Rio Rufino,1,0,2483.0,40.27386
1077,2020-04-26,SC,Salete,2,0,7642.0,26.17116
1078,2020-04-26,SC,Sangão,2,0,12678.0,15.775360000000001
1079,2020-04-26,SC,Santa Cecília,1,0,16830.0,5.94177
1080,2020-04-26,SC,Santa Rosa de Lima,0,0,2142.0,
1081,2020-04-26,SC,Santa Rosa do Sul,1,0,8358.0,11.96458
1082,2020-04-26,SC,Santo Amaro da Imperatriz,3,0,23245.0,12.905999999999999
1083,2020-04-26,SC,São Bento do Sul,2,0,84507.0,2.36667
1084,2020-04-26,SC,São Domingos,5,0,9445.0,52.93806
1085,2020-04-26,SC,São Francisco do Sul,2,0,52721.0,3.79355
1086,2020-04-26,SC,São José,49,1,246586.0,19.87136
1087,2020-04-26,SC,São Lourenço do Oeste,2,0,24076.0,8.307030000000001
1088,2020-04-26,SC,São Ludgero,6,1,13410.0,44.74273
1089,2020-04-26,SC,São Pedro de Alcântara,1,0,5823.0,17.17328
1090,2020-04-26,SC,Schroeder,1,0,21365.0,4.68055
1091,2020-04-26,SC,Seara,2,0,17541.0,11.401860000000001
1092,2020-04-26,SC,Siderópolis,9,0,14007.0,64.25359
1093,2020-04-26,SC,Sombrio,11,1,30374.0,36.21518
1094,2020-04-26,SC,Tangará,2,1,8676.0,23.0521
1095,2020-04-26,SC,Tijucas,4,0,38407.0,10.414769999999999
1096,2020-04-26,SC,Timbé do Sul,1,0,5348.0,18.69858
1097,2020-04-26,SC,Timbó,4,0,44238.0,9.042
1098,2020-04-26,SC,Treze de Maio,3,0,7081.0,42.3669
1099,2020-04-26,SC,Tubarão,34,2,105686.0,32.170770000000005
1100,2020-04-26,SC,Tunápolis,1,0,4543.0,22.01189
1101,2020-04-26,SC,Turvo,1,0,12899.0,7.75254
1102,2020-04-26,SC,Urussanga,3,1,21268.0,14.1057
1103,2020-04-26,SC,Vargem Bonita,3,0,4492.0,66.7854
1104,2020-04-26,SC,Vidal Ramos,1,0,6338.0,15.77785
1105,2020-04-26,SC,Videira,2,0,53065.0,3.76896
1106,2020-04-26,SC,Xavantina,1,0,3933.0,25.42588
1107,2020-04-26,SC,Xaxim,1,0,28706.0,3.48359
1109,2020-04-26,SE,Aracaju,115,6,657013.0,17.50346
1110,2020-04-26,SE,Barra dos Coqueiros,1,0,30407.0,3.2887199999999996
1111,2020-04-26,SE,Capela,1,0,34213.0,2.92287
1112,2020-04-26,SE,Cristinápolis,1,0,17874.0,5.59472
1113,2020-04-26,SE,Estância,14,0,69184.0,20.235889999999998
1114,2020-04-26,SE,Indiaroba,1,0,17957.0,5.56886
1115,2020-04-26,SE,Itabaiana,6,0,95427.0,6.28753
1116,2020-04-26,SE,Itabaianinha,7,1,41928.0,16.69529
1117,2020-04-26,SE,Itaporanga d'Ajuda,2,1,34356.0,5.8214
1118,2020-04-26,SE,Lagarto,2,0,104408.0,1.91556
1119,2020-04-26,SE,Maruim,1,0,17213.0,5.80956
1120,2020-04-26,SE,Nossa Senhora da Glória,3,0,36924.0,8.1248
1121,2020-04-26,SE,Nossa Senhora do Socorro,6,0,183628.0,3.26748
1122,2020-04-26,SE,Pacatuba,2,0,14428.0,13.861939999999999
1123,2020-04-26,SE,Porto da Folha,2,0,28596.0,6.993989999999999
1124,2020-04-26,SE,Propriá,2,0,29626.0,6.7508300000000006
1125,2020-04-26,SE,São Cristóvão,4,0,90072.0,4.4408900000000004
1126,2020-04-26,SE,Simão Dias,4,1,40484.0,9.88045
1127,2020-04-26,SE,Tomar do Geru,1,0,13536.0,7.38771
1129,2020-04-26,SP,Adamantina,2,0,35068.0,5.7032099999999994
1130,2020-04-26,SP,Aguaí,1,0,36305.0,2.75444
1131,2020-04-26,SP,Águas de Lindóia,2,1,18705.0,10.69233
1132,2020-04-26,SP,Águas de São Pedro,1,0,3451.0,28.977109999999996
1133,2020-04-26,SP,Agudos,11,1,37214.0,29.558770000000003
1134,2020-04-26,SP,Alambari,1,0,6025.0,16.59751
1135,2020-04-26,SP,Americana,33,3,239597.0,13.773129999999998
1136,2020-04-26,SP,Américo Brasiliense,5,0,40504.0,12.34446
1137,2020-04-26,SP,Amparo,8,0,72195.0,11.0811
1138,2020-04-26,SP,Andradina,5,0,57157.0,8.74783
1139,2020-04-26,SP,Angatuba,2,1,25228.0,7.9277
1140,2020-04-26,SP,Aparecida,1,0,36157.0,2.76572
1141,2020-04-26,SP,Apiaí,1,0,24374.0,4.10273
1142,2020-04-26,SP,Araçariguama,2,1,22364.0,8.94294
1143,2020-04-26,SP,Araçatuba,54,2,197016.0,27.40894
1144,2020-04-26,SP,Araçoiaba da Serra,2,0,34146.0,5.8572
1145,2020-04-26,SP,Arandu,9,2,6357.0,141.57622
1146,2020-04-26,SP,Araraquara,49,3,236072.0,20.75638
1147,2020-04-26,SP,Araras,10,0,134236.0,7.44957
1148,2020-04-26,SP,Arealva,1,0,8560.0,11.68224
1149,2020-04-26,SP,Areiópolis,3,0,11129.0,26.9566
1150,2020-04-26,SP,Artur Nogueira,1,0,54408.0,1.83797
1151,2020-04-26,SP,Arujá,39,1,89824.0,43.418240000000004
1152,2020-04-26,SP,Assis,7,1,104386.0,6.7058800000000005
1153,2020-04-26,SP,Atibaia,23,1,142761.0,16.11084
1154,2020-04-26,SP,Avaí,1,0,5403.0,18.50824
1155,2020-04-26,SP,Avaré,11,1,90655.0,12.13391
1156,2020-04-26,SP,Bady Bassitt,2,0,17502.0,11.42727
1157,2020-04-26,SP,Bariri,1,0,35264.0,2.83575
1158,2020-04-26,SP,Barra Bonita,3,0,36126.0,8.304269999999999
1159,2020-04-26,SP,Barra do Turvo,1,0,7659.0,13.05653
1160,2020-04-26,SP,Barretos,19,2,122098.0,15.56127
1161,2020-04-26,SP,Barrinha,1,0,32812.0,3.04767
1162,2020-04-26,SP,Barueri,223,13,274182.0,81.33284
1163,2020-04-26,SP,Batatais,1,0,62508.0,1.5998
1164,2020-04-26,SP,Bauru,78,6,376818.0,20.69965
1165,2020-04-26,SP,Bebedouro,3,0,77496.0,3.8711699999999998
1166,2020-04-26,SP,Bilac,1,0,8034.0,12.4471
1167,2020-04-26,SP,Birigui,11,0,123638.0,8.896939999999999
1168,2020-04-26,SP,Biritiba-Mirim,2,0,32598.0,6.13535
1169,2020-04-26,SP,Boituva,7,0,60997.0,11.47597
1170,2020-04-26,SP,Bom Jesus dos Perdões,1,0,25448.0,3.92958
1171,2020-04-26,SP,Borborema,1,0,16046.0,6.232080000000001
1172,2020-04-26,SP,Borebi,2,0,2653.0,75.38636
1173,2020-04-26,SP,Botucatu,38,2,146497.0,25.9391
1174,2020-04-26,SP,Bragança Paulista,39,9,168668.0,23.12235
1175,2020-04-26,SP,Brodowski,4,0,24939.0,16.03914
1176,2020-04-26,SP,Buritama,4,0,17144.0,23.33178
1177,2020-04-26,SP,Cabreúva,1,0,49707.0,2.01179
1178,2020-04-26,SP,Caçapava,9,0,94263.0,9.54775
1179,2020-04-26,SP,Cachoeira Paulista,3,0,33327.0,9.001710000000001
1180,2020-04-26,SP,Caiabu,1,1,4191.0,23.86065
1181,2020-04-26,SP,Caieiras,63,10,101470.0,62.08732
1182,2020-04-26,SP,Cajamar,20,3,76801.0,26.04133
1183,2020-04-26,SP,Cajati,4,0,28549.0,14.011
1184,2020-04-26,SP,Cajuru,2,0,26167.0,7.643210000000001
1185,2020-04-26,SP,Campinas,262,12,1204073.0,21.75948
1186,2020-04-26,SP,Campo Limpo Paulista,12,2,84650.0,14.176020000000001
1187,2020-04-26,SP,Campos do Jordão,3,0,52088.0,5.75948
1188,2020-04-26,SP,Cananéia,4,0,12540.0,31.89793
1189,2020-04-26,SP,Capão Bonito,1,0,47138.0,2.12143
1190,2020-04-26,SP,Capela do Alto,1,0,20706.0,4.82952
1191,2020-04-26,SP,Caraguatatuba,18,2,121532.0,14.81091
1192,2020-04-26,SP,Carapicuíba,154,8,400927.0,38.41098
1193,2020-04-26,SP,Castilho,2,0,21006.0,9.52109
1194,2020-04-26,SP,Catanduva,10,3,121862.0,8.206
1195,2020-04-26,SP,Cedral,1,0,9237.0,10.826030000000001
1196,2020-04-26,SP,Chavantes,1,0,12418.0,8.05283
1197,2020-04-26,SP,Conchas,1,1,17896.0,5.58784
1198,2020-04-26,SP,Cordeirópolis,1,0,24528.0,4.076969999999999
1199,2020-04-26,SP,Cotia,127,10,249210.0,50.961040000000004
1200,2020-04-26,SP,Cravinhos,8,1,35292.0,22.668029999999998
1201,2020-04-26,SP,Cruzeiro,3,1,82238.0,3.64795
1202,2020-04-26,SP,Cubatão,30,0,130705.0,22.95245
1203,2020-04-26,SP,Diadema,178,11,423884.0,41.99262
1204,2020-04-26,SP,Dobrada,1,0,8929.0,11.19946
1205,2020-04-26,SP,Dracena,4,2,46793.0,8.54829
1206,2020-04-26,SP,Duartina,1,0,12445.0,8.03536
1207,2020-04-26,SP,Eldorado,1,1,15494.0,6.45411
1208,2020-04-26,SP,Elias Fausto,1,0,17772.0,5.62683
1209,2020-04-26,SP,Embu das Artes,81,7,273726.0,29.59164
1210,2020-04-26,SP,Embu-Guaçu,15,3,69385.0,21.61851
1211,2020-04-26,SP,Engenheiro Coelho,1,0,20773.0,4.8139400000000006
1212,2020-04-26,SP,Espírito Santo do Pinhal,1,0,44330.0,2.25581
1213,2020-04-26,SP,Estiva Gerbi,1,0,11304.0,8.84643
1214,2020-04-26,SP,Estrela d'Oeste,1,0,8419.0,11.8779
1215,2020-04-26,SP,Fartura,1,0,16036.0,6.23597
1216,2020-04-26,SP,Fernandópolis,8,0,69116.0,11.57474
1217,2020-04-26,SP,Ferraz de Vasconcelos,74,3,194276.0,38.090140000000005
1218,2020-04-26,SP,Franca,6,0,353187.0,1.69882
1219,2020-04-26,SP,Francisco Morato,50,2,175844.0,28.43429
1220,2020-04-26,SP,Franco da Rocha,99,9,154489.0,64.08223000000001
1221,2020-04-26,SP,Garça,1,0,44390.0,2.25276
1222,2020-04-26,SP,Guaíra,1,0,40790.0,2.45158
1223,2020-04-26,SP,Guararapes,5,0,32939.0,15.179570000000002
1224,2020-04-26,SP,Guararema,3,0,29798.0,10.067789999999999
1225,2020-04-26,SP,Guaratinguetá,1,0,121798.0,0.8210299999999999
1226,2020-04-26,SP,Guarujá,114,3,320459.0,35.57397
1227,2020-04-26,SP,Guarulhos,495,51,1379182.0,35.890840000000004
1228,2020-04-26,SP,Guzolândia,1,0,5267.0,18.98614
1229,2020-04-26,SP,Holambra,1,0,14930.0,6.69792
1230,2020-04-26,SP,Hortolândia,14,0,230851.0,6.06452
1231,2020-04-26,SP,Ibirá,1,0,12393.0,8.06907
1232,2020-04-26,SP,Ibiúna,6,0,78878.0,7.60668
1233,2020-04-26,SP,Iepê,1,1,8159.0,12.2564
1234,2020-04-26,SP,Igarapava,2,0,30432.0,6.572030000000001
1235,2020-04-26,SP,Igaratá,2,0,9534.0,20.97755
1236,2020-04-26,SP,Iguape,4,0,30857.0,12.96302
1237,2020-04-26,SP,Ilhabela,4,0,34970.0,11.43838
1238,2020-04-26,SP,Ilha Comprida,13,1,11166.0,116.42486000000001
1239,2020-04-26,SP,Ilha Solteira,1,0,26686.0,3.7472800000000004
1240,2020-04-26,SP,Importados/Indefinidos,63,0,,
1241,2020-04-26,SP,Indaiatuba,14,3,251627.0,5.56379
1242,2020-04-26,SP,Iracemápolis,1,0,24235.0,4.12626
1243,2020-04-26,SP,Itajobi,1,0,15262.0,6.552219999999999
1244,2020-04-26,SP,Itanhaém,9,2,101816.0,8.83948
1245,2020-04-26,SP,Itapecerica da Serra,75,6,175693.0,42.6881
1246,2020-04-26,SP,Itapetininga,9,1,163901.0,5.49112
1247,2020-04-26,SP,Itapeva,4,0,94354.0,4.23935
1248,2020-04-26,SP,Itapevi,82,11,237700.0,34.49727
1249,2020-04-26,SP,Itapira,15,3,74773.0,20.06072
1250,2020-04-26,SP,Itaquaquecetuba,82,11,370821.0,22.11309
1251,2020-04-26,SP,Itararé,1,0,50503.0,1.9800799999999998
1252,2020-04-26,SP,Itariri,1,0,17436.0,5.73526
1253,2020-04-26,SP,Itatiba,5,1,120858.0,4.13709
1254,2020-04-26,SP,Itatinga,1,0,20697.0,4.83162
1255,2020-04-26,SP,Itirapina,1,0,18157.0,5.5075199999999995
1256,2020-04-26,SP,Itu,9,1,173939.0,5.1742300000000006
1257,2020-04-26,SP,Itupeva,4,1,61252.0,6.5304
1258,2020-04-26,SP,Jaborandi,1,0,6929.0,14.4321
1259,2020-04-26,SP,Jaboticabal,15,4,77263.0,19.41421
1260,2020-04-26,SP,Jacareí,29,1,233662.0,12.41109
1261,2020-04-26,SP,Jaci,8,0,7067.0,113.20221000000001
1262,2020-04-26,SP,Jaguariúna,5,0,57488.0,8.69747
1263,2020-04-26,SP,Jales,4,0,49107.0,8.145480000000001
1264,2020-04-26,SP,Jandira,33,3,124937.0,26.41331
1265,2020-04-26,SP,Jardinópolis,5,0,44380.0,11.26634
1266,2020-04-26,SP,Jarinu,1,1,30044.0,3.32845
1267,2020-04-26,SP,Jaú,10,0,150252.0,6.6554899999999995
1268,2020-04-26,SP,Joanópolis,1,0,13220.0,7.5643
1269,2020-04-26,SP,José Bonifácio,2,0,37015.0,5.40321
1270,2020-04-26,SP,Jundiaí,82,13,418962.0,19.57218
1271,2020-04-26,SP,Junqueirópolis,1,0,20679.0,4.83582
1272,2020-04-26,SP,Juquiá,1,0,18812.0,5.31576
1273,2020-04-26,SP,Juquitiba,1,1,31444.0,3.1802599999999996
1274,2020-04-26,SP,Laranjal Paulista,5,2,28516.0,17.53402
1275,2020-04-26,SP,Lavrinhas,1,1,7260.0,13.7741
1276,2020-04-26,SP,Leme,6,3,103391.0,5.80321
1277,2020-04-26,SP,Lençóis Paulista,5,1,68432.0,7.30652
1278,2020-04-26,SP,Limeira,18,1,306114.0,5.88016
1279,2020-04-26,SP,Lins,12,3,78013.0,15.38205
1280,2020-04-26,SP,Lorena,1,0,88706.0,1.12732
1281,2020-04-26,SP,Louveira,8,0,48885.0,16.36494
1282,2020-04-26,SP,Lucélia,3,2,21747.0,13.795010000000001
1283,2020-04-26,SP,Macatuba,1,0,17163.0,5.82649
1284,2020-04-26,SP,Macedônia,0,0,3698.0,
1285,2020-04-26,SP,Mairinque,1,0,47150.0,2.12089
1286,2020-04-26,SP,Mairiporã,19,4,100179.0,18.96605
1287,2020-04-26,SP,Marília,9,1,238882.0,3.76755
1288,2020-04-26,SP,Martinópolis,1,0,26461.0,3.77915
1289,2020-04-26,SP,Matão,3,0,83170.0,3.6070699999999998
1290,2020-04-26,SP,Mauá,141,8,472912.0,29.81527
1291,2020-04-26,SP,Miguelópolis,1,0,22226.0,4.49924
1292,2020-04-26,SP,Mineiros do Tietê,4,1,12908.0,30.988529999999997
1293,2020-04-26,SP,Miracatu,3,2,19779.0,15.1676
1294,2020-04-26,SP,Mirandópolis,5,2,29564.0,16.91246
1295,2020-04-26,SP,Mirassol,6,0,59824.0,10.02942
1296,2020-04-26,SP,Mococa,2,1,68885.0,2.9033900000000004
1297,2020-04-26,SP,Mogi das Cruzes,151,10,445842.0,33.8685
1298,2020-04-26,SP,Mogi Guaçu,14,1,151888.0,9.217319999999999
1299,2020-04-26,SP,Mogi Mirim,4,0,93189.0,4.29235
1300,2020-04-26,SP,Mongaguá,8,1,56702.0,14.10885
1301,2020-04-26,SP,Monte Alto,12,1,50498.0,23.76332
1302,2020-04-26,SP,Monte Azul Paulista,1,0,19008.0,5.26094
1303,2020-04-26,SP,Monte Mor,2,0,59772.0,3.34605
1304,2020-04-26,SP,Morro Agudo,1,0,32968.0,3.03324
1305,2020-04-26,SP,Morungaba,5,0,13622.0,36.70533
1306,2020-04-26,SP,Nazaré Paulista,3,1,18524.0,16.19521
1307,2020-04-26,SP,Nhandeara,1,0,11478.0,8.71232
1308,2020-04-26,SP,Nova Odessa,3,1,60174.0,4.98554
1309,2020-04-26,SP,Olímpia,4,0,54772.0,7.303
1310,2020-04-26,SP,Orlândia,4,0,44028.0,9.08513
1311,2020-04-26,SP,Osasco,541,55,698418.0,77.46078
1312,2020-04-26,SP,Ourinhos,15,1,113542.0,13.210970000000001
1313,2020-04-26,SP,Palmital,1,0,22221.0,4.50025
1314,2020-04-26,SP,Pariquera-Açu,12,1,19648.0,61.07492
1315,2020-04-26,SP,Paulínia,11,1,109424.0,10.05264
1316,2020-04-26,SP,Paulistânia,1,0,1833.0,54.555369999999996
1317,2020-04-26,SP,Pederneiras,2,1,46687.0,4.28385
1318,2020-04-26,SP,Pedra Bela,1,0,6093.0,16.41228
1319,2020-04-26,SP,Pedro de Toledo,2,0,11331.0,17.65069
1320,2020-04-26,SP,Penápolis,1,1,63407.0,1.57711
1321,2020-04-26,SP,Peruíbe,13,0,68284.0,19.03813
1322,2020-04-26,SP,Piedade,6,0,55348.0,10.8405
1323,2020-04-26,SP,Pilar do Sul,3,0,29185.0,10.27925
1324,2020-04-26,SP,Pindamonhangaba,7,1,168328.0,4.15855
1325,2020-04-26,SP,Pindorama,4,0,17049.0,23.46179
1326,2020-04-26,SP,Pinhalzinho,1,0,15207.0,6.57592
1327,2020-04-26,SP,Piracaia,2,1,27303.0,7.3252
1328,2020-04-26,SP,Piracicaba,43,5,404142.0,10.63982
1329,2020-04-26,SP,Piraju,6,0,29806.0,20.13018
1330,2020-04-26,SP,Pirajuí,1,0,25492.0,3.9228
1331,2020-04-26,SP,Pirapora do Bom Jesus,2,0,18895.0,10.584810000000001
1332,2020-04-26,SP,Pirassununga,5,0,76409.0,6.54373
1333,2020-04-26,SP,Piratininga,4,0,13636.0,29.334120000000002
1334,2020-04-26,SP,Pitangueiras,1,1,39719.0,2.51769
1335,2020-04-26,SP,Poá,36,3,117452.0,30.65082
1336,2020-04-26,SP,Pontal,4,1,49961.0,8.00624
1337,2020-04-26,SP,Populina,1,0,4169.0,23.98657
1338,2020-04-26,SP,Porto Feliz,7,0,53098.0,13.18317
1339,2020-04-26,SP,Porto Ferreira,2,1,56150.0,3.56189
1340,2020-04-26,SP,Praia Grande,92,13,325073.0,28.301340000000003
1341,2020-04-26,SP,Pratânia,2,0,5261.0,38.01559
1342,2020-04-26,SP,Presidente Alves,1,0,4094.0,24.42599
1343,2020-04-26,SP,Presidente Prudente,13,2,228743.0,5.68323
1344,2020-04-26,SP,Presidente Venceslau,11,6,39516.0,27.83683
1345,2020-04-26,SP,Promissão,3,0,40432.0,7.4198699999999995
1346,2020-04-26,SP,Quatá,2,0,14109.0,14.17535
1347,2020-04-26,SP,Quintana,1,0,6638.0,15.064779999999999
1348,2020-04-26,SP,Rancharia,3,0,29707.0,10.09863
1349,2020-04-26,SP,Registro,7,2,56322.0,12.42854
1350,2020-04-26,SP,Ribeirão Pires,46,2,123393.0,37.27926
1351,2020-04-26,SP,Ribeirão Preto,95,5,703293.0,13.507879999999998
1352,2020-04-26,SP,Rincão,1,1,10799.0,9.26012
1353,2020-04-26,SP,Rinópolis,1,0,9981.0,10.019039999999999
1354,2020-04-26,SP,Rio Claro,16,7,206424.0,7.75104
1355,2020-04-26,SP,Rio Grande da Serra,13,0,50846.0,25.5674
1356,2020-04-26,SP,Salesópolis,1,1,17139.0,5.83465
1357,2020-04-26,SP,Salto,7,0,118663.0,5.8990599999999995
1358,2020-04-26,SP,Salto de Pirapora,8,0,45422.0,17.61261
1359,2020-04-26,SP,Santa Bárbara d'Oeste,2,1,193475.0,1.03373
1360,2020-04-26,SP,Santa Branca,2,1,14788.0,13.524479999999999
1361,2020-04-26,SP,Santa Cruz da Conceição,1,0,4503.0,22.207420000000003
1362,2020-04-26,SP,Santa Cruz do Rio Pardo,7,0,47673.0,14.68336
1363,2020-04-26,SP,Santa Gertrudes,1,0,26898.0,3.71775
1364,2020-04-26,SP,Santa Isabel,9,3,57386.0,15.683270000000002
1365,2020-04-26,SP,Santa Lúcia,3,0,8817.0,34.02518
1366,2020-04-26,SP,Santana de Parnaíba,83,2,139447.0,59.52081999999999
1367,2020-04-26,SP,Santa Rita do Passa Quatro,1,1,27557.0,3.6288400000000003
1368,2020-04-26,SP,Santo André,344,18,718773.0,47.85934
1369,2020-04-26,SP,Santo Antônio da Alegria,1,1,6929.0,14.4321
1370,2020-04-26,SP,Santo Antônio do Aracanguá,1,0,8420.0,11.87648
1371,2020-04-26,SP,Santo Antônio do Pinhal,1,0,6811.0,14.682129999999999
1372,2020-04-26,SP,Santos,426,25,433311.0,98.31276
1373,2020-04-26,SP,São Bernardo do Campo,475,31,838936.0,56.61934
1374,2020-04-26,SP,São Caetano do Sul,136,9,161127.0,84.40547
1375,2020-04-26,SP,São Carlos,12,2,251983.0,4.762230000000001
1376,2020-04-26,SP,São João da Boa Vista,15,0,91211.0,16.44538
1377,2020-04-26,SP,São Joaquim da Barra,2,0,51888.0,3.85446
1378,2020-04-26,SP,São José do Rio Pardo,3,0,54946.0,5.45991
1379,2020-04-26,SP,São José do Rio Preto,77,8,460671.0,16.71475
1380,2020-04-26,SP,São José dos Campos,174,5,721944.0,24.101589999999998
1381,2020-04-26,SP,São Lourenço da Serra,4,1,15825.0,25.27646
1382,2020-04-26,SP,São Manuel,6,1,40954.0,14.65058
1383,2020-04-26,SP,São Miguel Arcanjo,4,0,32931.0,12.14661
1384,2020-04-26,SP,São Paulo,13513,1114,12252023.0,110.29198999999998
1385,2020-04-26,SP,São Pedro,1,0,35653.0,2.80481
1386,2020-04-26,SP,São Roque,19,1,91016.0,20.87545
1387,2020-04-26,SP,São Sebastião,26,2,88980.0,29.22005
1388,2020-04-26,SP,São Sebastião da Grama,1,0,12182.0,8.20883
1389,2020-04-26,SP,São Vicente,106,1,365798.0,28.97774
1390,2020-04-26,SP,Serrana,2,2,45107.0,4.4339
1391,2020-04-26,SP,Serra Negra,1,0,29229.0,3.4212599999999997
1392,2020-04-26,SP,Sertãozinho,10,2,125815.0,7.948180000000001
1393,2020-04-26,SP,Socorro,1,0,41005.0,2.43873
1394,2020-04-26,SP,Sorocaba,84,15,679378.0,12.36425
1395,2020-04-26,SP,Sumaré,11,0,282441.0,3.8946199999999997
1396,2020-04-26,SP,Suzano,111,10,297637.0,37.29375
1397,2020-04-26,SP,Taboão da Serra,156,13,289664.0,53.8555
1398,2020-04-26,SP,Taiaçu,2,0,6295.0,31.77125
1399,2020-04-26,SP,Tanabi,1,0,25967.0,3.8510400000000002
1400,2020-04-26,SP,Taquaritinga,0,0,57177.0,
1401,2020-04-26,SP,Taquarituba,1,0,23218.0,4.3069999999999995
1402,2020-04-26,SP,Tarabai,2,0,7468.0,26.780929999999998
1403,2020-04-26,SP,Tatuí,8,0,121766.0,6.56998
1404,2020-04-26,SP,Taubaté,9,0,314924.0,2.85783
1405,2020-04-26,SP,Terra Roxa,1,0,9370.0,10.672360000000001
1406,2020-04-26,SP,Tuiuti,1,0,6894.0,14.505370000000001
1407,2020-04-26,SP,Tupã,2,0,65524.0,3.05232
1408,2020-04-26,SP,Ubatuba,4,0,90799.0,4.40533
1409,2020-04-26,SP,Valinhos,18,3,129193.0,13.93264
1410,2020-04-26,SP,Vargem Grande Paulista,14,3,52597.0,26.617490000000004
1411,2020-04-26,SP,Várzea Paulista,12,2,121838.0,9.84914
1412,2020-04-26,SP,Vinhedo,21,1,78728.0,26.674120000000002
1413,2020-04-26,SP,Vista Alegre do Alto,1,0,8810.0,11.35074
1414,2020-04-26,SP,Votorantim,9,2,122480.0,7.348139999999999
1415,2020-04-26,SP,Votuporanga,12,0,94547.0,12.6921
1417,2020-04-26,TO,Araguaína,24,0,180470.0,13.29861
1418,2020-04-26,TO,Cariri do Tocantins,1,0,4382.0,22.820629999999998
1419,2020-04-26,TO,Couto Magalhães,1,0,5588.0,17.89549
1420,2020-04-26,TO,Dianópolis,1,0,22139.0,4.51692
1421,2020-04-26,TO,Guaraí,3,0,25923.0,11.57273
1422,2020-04-26,TO,Gurupi,1,0,86647.0,1.15411
1423,2020-04-26,TO,Palmas,33,1,299127.0,11.0321
1424,2020-04-26,TO,Paraíso do Tocantins,1,1,51252.0,1.95114
1425,2020-04-26,TO,Sítio Novo do Tocantins,1,0,9029.0,11.07542
1426,2020-04-26,TO,Tocantinópolis,1,0,22870.0,4.37254
